Gemeinde,Bauperiode,Energiequelle,Anzahl,GebaeudeTotal
Willadingen,8021.0,Keine,2,10
Kernenried,8018.0,Unbestimmt,8,12
Kernenried,8018.0,Heizöl,2,12
Kernenried,8018.0,Weitere,2,12
Soyhières,8021.0,Unbestimmt,8,11
Soyhières,8021.0,Gas,2,11
Soyhières,8021.0,Heizöl,1,11
Kiesen,8017.0,Unbestimmt,8,9
Kiesen,8017.0,Weitere,1,9
Les Enfers,8017.0,Unbestimmt,8,13
Les Enfers,8017.0,Heizöl,4,13
Les Enfers,8017.0,Elektrizität,1,13
Bussy-sur-Moudon,8023.0,Unbestimmt,8,12
Bussy-sur-Moudon,8023.0,Keine,3,12
Bussy-sur-Moudon,8023.0,Gas,1,12
Täsch,8022.0,Unbestimmt,8,15
Täsch,8022.0,Heizöl,6,15
Täsch,8022.0,Weitere,1,15
Oltingen,8016.0,Keine,8,14
Oltingen,8016.0,Weitere,5,14
Oltingen,8016.0,Heizöl,1,14
Chapelle (Glâne),8013.0,Unbestimmt,8,9
Chapelle (Glâne),8013.0,Weitere,1,9
Aclens,8022.0,Unbestimmt,8,12
Aclens,8022.0,Gas,3,12
Aclens,8022.0,Keine,1,12
Uezwil,8023.0,Unbestimmt,8,14
Uezwil,8023.0,Weitere,5,14
Uezwil,8023.0,Keine,1,14
Sorengo,8021.0,Unbestimmt,8,16
Sorengo,8021.0,Gas,7,16
Sorengo,8021.0,Heizöl,1,16
Les Verrières,8018.0,Unbestimmt,8,11
Les Verrières,8018.0,Heizöl,2,11
Les Verrières,8018.0,Weitere,1,11
Rickenbach (TG),8018.0,Gas,8,19
Rickenbach (TG),8018.0,Unbestimmt,7,19
Rickenbach (TG),8018.0,Heizöl,3,19
Rickenbach (TG),8018.0,Weitere,1,19
Busswil bei Melchnau,8013.0,Unbestimmt,8,13
Busswil bei Melchnau,8013.0,Heizöl,3,13
Busswil bei Melchnau,8013.0,Weitere,2,13
Chapelle (Glâne),8019.0,Heizöl,8,16
Chapelle (Glâne),8019.0,Unbestimmt,6,16
Chapelle (Glâne),8019.0,Weitere,2,16
Chapelle (Glâne),8023.0,Unbestimmt,8,10
Chapelle (Glâne),8023.0,Weitere,2,10
Rickenbach (SO),8021.0,Unbestimmt,8,15
Rickenbach (SO),8021.0,Weitere,4,15
Rickenbach (SO),8021.0,Gas,3,15
Les Planchettes,8018.0,Unbestimmt,8,9
Les Planchettes,8018.0,Heizöl,1,9
Saules (BE),8015.0,Unbestimmt,8,16
Saules (BE),8015.0,Weitere,4,16
Saules (BE),8015.0,Heizöl,3,16
Saules (BE),8015.0,Elektrizität,1,16
Kehrsatz,8018.0,Unbestimmt,8,13
Kehrsatz,8018.0,Heizöl,4,13
Kehrsatz,8018.0,Gas,1,13
Prilly,8017.0,Gas,8,19
Prilly,8017.0,Unbestimmt,6,19
Prilly,8017.0,Heizöl,3,19
Prilly,8017.0,Elektrizität,2,19
Balm bei Günsberg,8019.0,Unbestimmt,8,12
Balm bei Günsberg,8019.0,Heizöl,3,12
Balm bei Günsberg,8019.0,Keine,1,12
Wiliberg,8015.0,Unbestimmt,8,14
Wiliberg,8015.0,Heizöl,3,14
Wiliberg,8015.0,Elektrizität,1,14
Wiliberg,8015.0,Keine,1,14
Wiliberg,8015.0,Weitere,1,14
Chamblon,8016.0,Unbestimmt,8,12
Chamblon,8016.0,Gas,2,12
Chamblon,8016.0,Elektrizität,2,12
Balm bei Günsberg,8011.0,Weitere,8,15
Balm bei Günsberg,8011.0,Unbestimmt,3,15
Balm bei Günsberg,8011.0,Heizöl,2,15
Balm bei Günsberg,8011.0,Elektrizität,1,15
Balm bei Günsberg,8011.0,Keine,1,15
L'Abergement,8012.0,Unbestimmt,8,12
L'Abergement,8012.0,Heizöl,2,12
L'Abergement,8012.0,Keine,1,12
L'Abergement,8012.0,Gas,1,12
Onnens (VD),8022.0,Unbestimmt,8,10
Onnens (VD),8022.0,Gas,1,10
Onnens (VD),8022.0,Keine,1,10
Mörel-Filet,8013.0,Keine,8,30
Mörel-Filet,8013.0,Heizöl,7,30
Mörel-Filet,8013.0,Unbestimmt,7,30
Mörel-Filet,8013.0,Weitere,5,30
Mörel-Filet,8013.0,Elektrizität,3,30
Soubey,8012.0,Unbestimmt,8,17
Soubey,8012.0,Weitere,6,17
Soubey,8012.0,Elektrizität,2,17
Soubey,8012.0,Keine,1,17
Onnens (VD),8023.0,Unbestimmt,8,11
Onnens (VD),8023.0,Keine,2,11
Onnens (VD),8023.0,Weitere,1,11
Ferden,8014.0,Heizöl,8,19
Ferden,8014.0,Weitere,7,19
Ferden,8014.0,Elektrizität,3,19
Ferden,8014.0,Gas,1,19
Kirchleerau,8020.0,Gas,8,17
Kirchleerau,8020.0,Unbestimmt,7,17
Kirchleerau,8020.0,Weitere,2,17
Champagne,8023.0,Unbestimmt,8,16
Champagne,8023.0,Weitere,6,16
Champagne,8023.0,Keine,2,16
Schöfflisdorf,8018.0,Heizöl,8,18
Schöfflisdorf,8018.0,Unbestimmt,5,18
Schöfflisdorf,8018.0,Keine,4,18
Schöfflisdorf,8018.0,Weitere,1,18
Sutz-Lattrigen,8023.0,Weitere,8,16
Sutz-Lattrigen,8023.0,Unbestimmt,6,16
Sutz-Lattrigen,8023.0,Keine,2,16
Bachs,8020.0,Unbestimmt,8,9
Bachs,8020.0,Weitere,1,9
Kilchberg (BL),8021.0,Weitere,8,13
Kilchberg (BL),8021.0,Keine,5,13
L'Abergement,8013.0,Unbestimmt,8,10
L'Abergement,8013.0,Elektrizität,1,10
L'Abergement,8013.0,Weitere,1,10
Rheinwald,8020.0,Unbestimmt,8,10
Rheinwald,8020.0,Keine,2,10
Schmitten (GR),8015.0,Heizöl,8,16
Schmitten (GR),8015.0,Unbestimmt,4,16
Schmitten (GR),8015.0,Elektrizität,4,16
Coinsins,8023.0,Unbestimmt,8,12
Coinsins,8023.0,Weitere,3,12
Coinsins,8023.0,Keine,1,12
Langenbruck,8021.0,Keine,8,14
Langenbruck,8021.0,Weitere,5,14
Langenbruck,8021.0,Heizöl,1,14
Poliez-Pittet,8014.0,Heizöl,8,21
Poliez-Pittet,8014.0,Unbestimmt,6,21
Poliez-Pittet,8014.0,Gas,4,21
Poliez-Pittet,8014.0,Keine,2,21
Poliez-Pittet,8014.0,Weitere,1,21
Freimettigen,8014.0,Unbestimmt,8,15
Freimettigen,8014.0,Heizöl,4,15
Freimettigen,8014.0,Weitere,2,15
Freimettigen,8014.0,Elektrizität,1,15
Mont-Tramelan,8015.0,Unbestimmt,8,11
Mont-Tramelan,8015.0,Weitere,2,11
Mont-Tramelan,8015.0,Heizöl,1,11
Bühl,8016.0,Unbestimmt,8,10
Bühl,8016.0,Elektrizität,2,10
Bournens,8015.0,Heizöl,8,25
Bournens,8015.0,Elektrizität,7,25
Bournens,8015.0,Unbestimmt,7,25
Bournens,8015.0,Gas,2,25
Bournens,8015.0,Weitere,1,25
Dompierre (VD),8013.0,Unbestimmt,8,15
Dompierre (VD),8013.0,Heizöl,3,15
Dompierre (VD),8013.0,Weitere,2,15
Dompierre (VD),8013.0,Elektrizität,1,15
Dompierre (VD),8013.0,Gas,1,15
Pleigne,8023.0,Unbestimmt,8,13
Pleigne,8023.0,Keine,3,13
Pleigne,8023.0,Weitere,2,13
Rossemaison,8017.0,Heizöl,8,17
Rossemaison,8017.0,Unbestimmt,8,17
Rossemaison,8017.0,Weitere,1,17
Hermenches,8022.0,Unbestimmt,8,13
Hermenches,8022.0,Heizöl,2,13
Hermenches,8022.0,Gas,1,13
Hermenches,8022.0,Keine,1,13
Hermenches,8022.0,Weitere,1,13
Ecublens (FR),8015.0,Unbestimmt,8,14
Ecublens (FR),8015.0,Heizöl,5,14
Ecublens (FR),8015.0,Keine,1,14
Hermenches,8015.0,Unbestimmt,8,12
Hermenches,8015.0,Heizöl,3,12
Hermenches,8015.0,Elektrizität,1,12
Bettens,8023.0,Keine,8,16
Bettens,8023.0,Weitere,4,16
Bettens,8023.0,Gas,3,16
Bettens,8023.0,Unbestimmt,1,16
Freimettigen,8018.0,Unbestimmt,8,14
Freimettigen,8018.0,Heizöl,4,14
Freimettigen,8018.0,Weitere,2,14
Hersberg,8018.0,Heizöl,8,11
Hersberg,8018.0,Weitere,3,11
Rossemaison,8012.0,Unbestimmt,8,16
Rossemaison,8012.0,Heizöl,6,16
Rossemaison,8012.0,Elektrizität,1,16
Rossemaison,8012.0,Keine,1,16
Dardagny,8018.0,Heizöl,8,12
Dardagny,8018.0,Unbestimmt,4,12
Därligen,8019.0,Heizöl,8,14
Därligen,8019.0,Unbestimmt,4,14
Därligen,8019.0,Weitere,2,14
Sommeri,8013.0,Unbestimmt,8,17
Sommeri,8013.0,Heizöl,6,17
Sommeri,8013.0,Weitere,3,17
Chigny,8014.0,Heizöl,8,13
Chigny,8014.0,Unbestimmt,3,13
Chigny,8014.0,Gas,2,13
Pomy,8014.0,Unbestimmt,8,12
Pomy,8014.0,Heizöl,3,12
Pomy,8014.0,Gas,1,12
Sommeri,8014.0,Unbestimmt,8,16
Sommeri,8014.0,Heizöl,6,16
Sommeri,8014.0,Weitere,2,16
Lamone,8019.0,Unbestimmt,8,15
Lamone,8019.0,Heizöl,5,15
Lamone,8019.0,Gas,2,15
Deisswil bei Münchenbuchsee,8020.0,Unbestimmt,8,8
Bossonnens,8016.0,Unbestimmt,8,15
Bossonnens,8016.0,Elektrizität,3,15
Bossonnens,8016.0,Gas,3,15
Bossonnens,8016.0,Heizöl,1,15
Wintersingen,8020.0,Keine,8,16
Wintersingen,8020.0,Weitere,6,16
Wintersingen,8020.0,Heizöl,2,16
Hohentannen,8014.0,Unbestimmt,8,15
Hohentannen,8014.0,Heizöl,7,15
Chénens,8023.0,Weitere,8,16
Chénens,8023.0,Unbestimmt,3,16
Chénens,8023.0,Keine,3,16
Chénens,8023.0,Gas,1,16
Chénens,8023.0,Heizöl,1,16
Lampenberg,8017.0,Keine,8,11
Lampenberg,8017.0,Heizöl,2,11
Lampenberg,8017.0,Weitere,1,11
Lampenberg,8018.0,Weitere,8,13
Lampenberg,8018.0,Keine,5,13
Landiswil,8022.0,Unbestimmt,8,9
Landiswil,8022.0,Heizöl,1,9
Pollegio,8021.0,Unbestimmt,8,10
Pollegio,8021.0,Heizöl,2,10
Andeer,8021.0,Unbestimmt,8,11
Andeer,8021.0,Keine,2,11
Andeer,8021.0,Weitere,1,11
Andeer,8019.0,Unbestimmt,8,17
Andeer,8019.0,Weitere,5,17
Andeer,8019.0,Heizöl,2,17
Andeer,8019.0,Elektrizität,2,17
Eysins,8013.0,Heizöl,8,20
Eysins,8013.0,Unbestimmt,8,20
Eysins,8013.0,Elektrizität,2,20
Eysins,8013.0,Gas,1,20
Eysins,8013.0,Weitere,1,20
Ropraz,8012.0,Unbestimmt,8,13
Ropraz,8012.0,Keine,2,13
Ropraz,8012.0,Weitere,1,13
Ropraz,8012.0,Gas,1,13
Ropraz,8012.0,Heizöl,1,13
Pompaples,8017.0,Unbestimmt,8,21
Pompaples,8017.0,Elektrizität,6,21
Pompaples,8017.0,Heizöl,4,21
Pompaples,8017.0,Weitere,2,21
Pompaples,8017.0,Gas,1,21
Pompaples,8012.0,Heizöl,8,18
Pompaples,8012.0,Unbestimmt,7,18
Pompaples,8012.0,Elektrizität,2,18
Pompaples,8012.0,Weitere,1,18
Ropraz,8023.0,Gas,8,13
Ropraz,8023.0,Unbestimmt,3,13
Ropraz,8023.0,Keine,2,13
Hermenches,8012.0,Unbestimmt,8,13
Hermenches,8012.0,Heizöl,4,13
Hermenches,8012.0,Weitere,1,13
Bourrignon,8016.0,Unbestimmt,8,11
Bourrignon,8016.0,Weitere,3,11
Froideville,8012.0,Weitere,8,19
Froideville,8012.0,Unbestimmt,6,19
Froideville,8012.0,Gas,3,19
Froideville,8012.0,Heizöl,2,19
Bourrignon,8015.0,Unbestimmt,8,11
Bourrignon,8015.0,Heizöl,1,11
Bourrignon,8015.0,Keine,1,11
Bourrignon,8015.0,Weitere,1,11
Buch (SH),8016.0,Unbestimmt,8,10
Buch (SH),8016.0,Heizöl,2,10
Moiry,8015.0,Unbestimmt,8,14
Moiry,8015.0,Weitere,2,14
Moiry,8015.0,Heizöl,2,14
Moiry,8015.0,Elektrizität,2,14
Donneloye,8019.0,Unbestimmt,8,12
Donneloye,8019.0,Heizöl,4,12
Lantsch/Lenz,8018.0,Heizöl,8,25
Lantsch/Lenz,8018.0,Elektrizität,8,25
Lantsch/Lenz,8018.0,Weitere,4,25
Lantsch/Lenz,8018.0,Keine,3,25
Lantsch/Lenz,8018.0,Unbestimmt,2,25
Dalpe,8018.0,Elektrizität,8,17
Dalpe,8018.0,Unbestimmt,4,17
Dalpe,8018.0,Heizöl,3,17
Dalpe,8018.0,Weitere,2,17
Bettingen,8016.0,Gas,8,18
Bettingen,8016.0,Keine,5,18
Bettingen,8016.0,Heizöl,4,18
Bettingen,8016.0,Unbestimmt,1,18
Lüterswil-Gächliwil,8014.0,Unbestimmt,8,17
Lüterswil-Gächliwil,8014.0,Heizöl,6,17
Lüterswil-Gächliwil,8014.0,Weitere,2,17
Lüterswil-Gächliwil,8014.0,Elektrizität,1,17
Hellsau,8014.0,Keine,8,15
Hellsau,8014.0,Heizöl,4,15
Hellsau,8014.0,Weitere,2,15
Hellsau,8014.0,Unbestimmt,1,15
Dalpe,8016.0,Elektrizität,8,10
Dalpe,8016.0,Unbestimmt,1,10
Dalpe,8016.0,Weitere,1,10
Moiry,8023.0,Unbestimmt,8,9
Moiry,8023.0,Keine,1,9
Hauteville,8023.0,Unbestimmt,8,15
Hauteville,8023.0,Weitere,6,15
Hauteville,8023.0,Keine,1,15
Vulliens,8014.0,Unbestimmt,8,20
Vulliens,8014.0,Heizöl,8,20
Vulliens,8014.0,Weitere,4,20
Dallenwil,8016.0,Weitere,8,26
Dallenwil,8016.0,Elektrizität,7,26
Dallenwil,8016.0,Unbestimmt,7,26
Dallenwil,8016.0,Heizöl,4,26
Dallenwil,8017.0,Heizöl,8,30
Dallenwil,8017.0,Unbestimmt,8,30
Dallenwil,8017.0,Weitere,7,30
Dallenwil,8017.0,Elektrizität,7,30
Hauteville,8016.0,Unbestimmt,8,18
Hauteville,8016.0,Weitere,4,18
Hauteville,8016.0,Elektrizität,3,18
Hauteville,8016.0,Heizöl,3,18
Fräschels,8015.0,Unbestimmt,8,16
Fräschels,8015.0,Heizöl,7,16
Fräschels,8015.0,Elektrizität,1,16
Concise,8015.0,Unbestimmt,8,17
Concise,8015.0,Elektrizität,3,17
Concise,8015.0,Weitere,2,17
Concise,8015.0,Keine,2,17
Concise,8015.0,Heizöl,2,17
Lütschental,8014.0,Unbestimmt,8,14
Lütschental,8014.0,Heizöl,3,14
Lütschental,8014.0,Elektrizität,2,14
Lütschental,8014.0,Weitere,1,14
Heiligenschwendi,8017.0,Unbestimmt,8,18
Heiligenschwendi,8017.0,Heizöl,5,18
Heiligenschwendi,8017.0,Weitere,4,18
Heiligenschwendi,8017.0,Elektrizität,1,18
Därstetten,8023.0,Unbestimmt,8,13
Därstetten,8023.0,Weitere,3,13
Därstetten,8023.0,Keine,2,13
Orny,8019.0,Unbestimmt,8,13
Orny,8019.0,Heizöl,5,13
Missy,8021.0,Unbestimmt,8,10
Missy,8021.0,Weitere,2,10
Concise,8017.0,Unbestimmt,8,16
Concise,8017.0,Heizöl,4,16
Concise,8017.0,Keine,2,16
Concise,8017.0,Weitere,1,16
Concise,8017.0,Elektrizität,1,16
Hellsau,8020.0,Unbestimmt,8,10
Hellsau,8020.0,Heizöl,1,10
Hellsau,8020.0,Keine,1,10
Hellsau,8021.0,Unbestimmt,8,11
Hellsau,8021.0,Weitere,2,11
Hellsau,8021.0,Keine,1,11
Lyssach,8023.0,Unbestimmt,8,22
Lyssach,8023.0,Keine,7,22
Lyssach,8023.0,Weitere,6,22
Lyssach,8023.0,Gas,1,22
Molondin,8023.0,Unbestimmt,8,11
Molondin,8023.0,Gas,1,11
Molondin,8023.0,Keine,1,11
Molondin,8023.0,Weitere,1,11
Villars-sous-Yens,8012.0,Unbestimmt,8,13
Villars-sous-Yens,8012.0,Heizöl,3,13
Villars-sous-Yens,8012.0,Weitere,1,13
Villars-sous-Yens,8012.0,Gas,1,13
Eysins,8022.0,Weitere,8,21
Eysins,8022.0,Gas,7,21
Eysins,8022.0,Unbestimmt,6,21
Bürchen,8021.0,Unbestimmt,8,22
Bürchen,8021.0,Elektrizität,5,22
Bürchen,8021.0,Weitere,5,22
Bürchen,8021.0,Heizöl,3,22
Bürchen,8021.0,Keine,1,22
Bargen (SH),8016.0,Unbestimmt,8,13
Bargen (SH),8016.0,Weitere,3,13
Bargen (SH),8016.0,Elektrizität,1,13
Bargen (SH),8016.0,Gas,1,13
Herbligen,8023.0,Weitere,8,13
Herbligen,8023.0,Unbestimmt,2,13
Herbligen,8023.0,Keine,2,13
Herbligen,8023.0,Elektrizität,1,13
Bürchen,8020.0,Heizöl,8,16
Bürchen,8020.0,Elektrizität,4,16
Bürchen,8020.0,Unbestimmt,2,16
Bürchen,8020.0,Weitere,2,16
Rossinière,8018.0,Heizöl,8,15
Rossinière,8018.0,Unbestimmt,4,15
Rossinière,8018.0,Elektrizität,2,15
Rossinière,8018.0,Weitere,1,15
Rossinière,8016.0,Unbestimmt,8,15
Rossinière,8016.0,Heizöl,5,15
Rossinière,8016.0,Elektrizität,1,15
Rossinière,8016.0,Weitere,1,15
Schwarzhäusern,8015.0,Heizöl,8,21
Schwarzhäusern,8015.0,Unbestimmt,7,21
Schwarzhäusern,8015.0,Weitere,4,21
Schwarzhäusern,8015.0,Elektrizität,2,21
Oberried am Brienzersee,8022.0,Unbestimmt,8,8
Titterten,8019.0,Weitere,8,18
Titterten,8019.0,Heizöl,5,18
Titterten,8019.0,Keine,4,18
Titterten,8019.0,Elektrizität,1,18
Mollens (VD),8014.0,Unbestimmt,8,8
Lüscherz,8022.0,Unbestimmt,8,10
Lüscherz,8022.0,Weitere,1,10
Lüscherz,8022.0,Keine,1,10
Rothenfluh,8018.0,Keine,8,20
Rothenfluh,8018.0,Weitere,6,20
Rothenfluh,8018.0,Heizöl,6,20
Schwarzhäusern,8023.0,Unbestimmt,8,8
Olsberg,8018.0,Unbestimmt,8,15
Olsberg,8018.0,Heizöl,6,15
Olsberg,8018.0,Weitere,1,15
Collonges,8020.0,Elektrizität,8,16
Collonges,8020.0,Heizöl,4,16
Collonges,8020.0,Unbestimmt,2,16
Collonges,8020.0,Keine,1,16
Collonges,8020.0,Weitere,1,16
Herbetswil,8016.0,Unbestimmt,8,12
Herbetswil,8016.0,Weitere,2,12
Herbetswil,8016.0,Heizöl,2,12
Herbetswil,8017.0,Unbestimmt,8,18
Herbetswil,8017.0,Weitere,5,18
Herbetswil,8017.0,Heizöl,5,18
Molondin,8013.0,Unbestimmt,8,11
Molondin,8013.0,Heizöl,2,11
Molondin,8013.0,Weitere,1,11
Beinwil (SO),8017.0,Unbestimmt,8,11
Beinwil (SO),8017.0,Heizöl,2,11
Beinwil (SO),8017.0,Weitere,1,11
Bercher,8018.0,Elektrizität,8,16
Bercher,8018.0,Unbestimmt,6,16
Bercher,8018.0,Heizöl,2,16
Zernez,8020.0,Unbestimmt,8,17
Zernez,8020.0,Elektrizität,5,17
Zernez,8020.0,Heizöl,2,17
Zernez,8020.0,Weitere,1,17
Zernez,8020.0,Keine,1,17
Rolle,8018.0,Gas,8,21
Rolle,8018.0,Unbestimmt,7,21
Rolle,8018.0,Heizöl,2,21
Rolle,8018.0,Keine,2,21
Rolle,8018.0,Weitere,1,21
Rolle,8018.0,Elektrizität,1,21
Häfelfingen,8015.0,Keine,8,18
Häfelfingen,8015.0,Heizöl,7,18
Häfelfingen,8015.0,Weitere,2,18
Häfelfingen,8015.0,Elektrizität,1,18
Amsoldingen,8021.0,Unbestimmt,8,15
Amsoldingen,8021.0,Keine,4,15
Amsoldingen,8021.0,Heizöl,3,15
Büttenhardt,8022.0,Unbestimmt,8,9
Büttenhardt,8022.0,Weitere,1,9
Büttenhardt,8021.0,Unbestimmt,8,10
Büttenhardt,8021.0,Heizöl,1,10
Büttenhardt,8021.0,Weitere,1,10
Borex,8012.0,Unbestimmt,8,15
Borex,8012.0,Heizöl,6,15
Borex,8012.0,Elektrizität,1,15
Borex,8013.0,Unbestimmt,8,13
Borex,8013.0,Heizöl,3,13
Borex,8013.0,Keine,2,13
Bedretto,8015.0,Elektrizität,8,17
Bedretto,8015.0,Unbestimmt,6,17
Bedretto,8015.0,Weitere,2,17
Bedretto,8015.0,Heizöl,1,17
Zillis-Reischen,8021.0,Unbestimmt,8,9
Zillis-Reischen,8021.0,Weitere,1,9
Borex,8023.0,Unbestimmt,8,11
Borex,8023.0,Weitere,3,11
Romanel-sur-Lausanne,8013.0,Unbestimmt,8,25
Romanel-sur-Lausanne,8013.0,Heizöl,7,25
Romanel-sur-Lausanne,8013.0,Gas,7,25
Romanel-sur-Lausanne,8013.0,Weitere,2,25
Romanel-sur-Lausanne,8013.0,Keine,1,25
Auboranges,8020.0,Unbestimmt,8,17
Auboranges,8020.0,Heizöl,6,17
Auboranges,8020.0,Weitere,3,17
Châtel-sur-Montsalvens,8019.0,Unbestimmt,8,12
Châtel-sur-Montsalvens,8019.0,Heizöl,4,12
Auboranges,8017.0,Unbestimmt,8,11
Auboranges,8017.0,Elektrizität,1,11
Auboranges,8017.0,Heizöl,1,11
Auboranges,8017.0,Weitere,1,11
Lauwil,8016.0,Keine,8,10
Lauwil,8016.0,Heizöl,1,10
Lauwil,8016.0,Weitere,1,10
Borex,8021.0,Heizöl,8,17
Borex,8021.0,Unbestimmt,7,17
Borex,8021.0,Weitere,2,17
Montagny-près-Yverdon,8021.0,Unbestimmt,8,17
Montagny-près-Yverdon,8021.0,Gas,8,17
Montagny-près-Yverdon,8021.0,Heizöl,1,17
Montagny-près-Yverdon,8019.0,Unbestimmt,8,13
Montagny-près-Yverdon,8019.0,Heizöl,2,13
Montagny-près-Yverdon,8019.0,Keine,2,13
Montagny-près-Yverdon,8019.0,Gas,1,13
Longirod,8023.0,Unbestimmt,8,18
Longirod,8023.0,Weitere,8,18
Longirod,8023.0,Elektrizität,1,18
Longirod,8023.0,Keine,1,18
Ausserberg,8018.0,Weitere,8,10
Ausserberg,8018.0,Heizöl,2,10
Dully,8012.0,Unbestimmt,8,16
Dully,8012.0,Heizöl,7,16
Dully,8012.0,Elektrizität,1,16
Hüniken,8021.0,Unbestimmt,8,9
Hüniken,8021.0,Heizöl,1,9
Suchy,8014.0,Unbestimmt,8,11
Suchy,8014.0,Heizöl,2,11
Suchy,8014.0,Weitere,1,11
Chigny,8015.0,Elektrizität,8,15
Chigny,8015.0,Unbestimmt,4,15
Chigny,8015.0,Weitere,2,15
Chigny,8015.0,Heizöl,1,15
Boppelsen,8017.0,Unbestimmt,8,22
Boppelsen,8017.0,Keine,6,22
Boppelsen,8017.0,Heizöl,5,22
Boppelsen,8017.0,Weitere,3,22
Lonay,8022.0,Unbestimmt,8,19
Lonay,8022.0,Keine,4,19
Lonay,8022.0,Weitere,4,19
Lonay,8022.0,Gas,2,19
Lonay,8022.0,Heizöl,1,19
Oberthal,8020.0,Unbestimmt,8,12
Oberthal,8020.0,Weitere,4,12
Vérossaz,8017.0,Heizöl,8,22
Vérossaz,8017.0,Weitere,8,22
Vérossaz,8017.0,Elektrizität,4,22
Vérossaz,8017.0,Gas,1,22
Vérossaz,8017.0,Unbestimmt,1,22
Evionnaz,8019.0,Heizöl,8,22
Evionnaz,8019.0,Elektrizität,7,22
Evionnaz,8019.0,Weitere,5,22
Evionnaz,8019.0,Unbestimmt,2,22
Blatten,8020.0,Unbestimmt,8,20
Blatten,8020.0,Heizöl,7,20
Blatten,8020.0,Weitere,3,20
Blatten,8020.0,Elektrizität,2,20
Augst,8018.0,Gas,8,16
Augst,8018.0,Keine,7,16
Augst,8018.0,Heizöl,1,16
La Sarraz,8020.0,Unbestimmt,8,14
La Sarraz,8020.0,Gas,6,14
Häutligen,8021.0,Unbestimmt,8,8
Häutligen,8020.0,Unbestimmt,8,13
Häutligen,8020.0,Keine,2,13
Häutligen,8020.0,Weitere,2,13
Häutligen,8020.0,Heizöl,1,13
Choulex,8020.0,Gas,8,9
Choulex,8020.0,Unbestimmt,1,9
Walliswil bei Wangen,8018.0,Unbestimmt,8,12
Walliswil bei Wangen,8018.0,Heizöl,3,12
Walliswil bei Wangen,8018.0,Weitere,1,12
Choulex,8019.0,Gas,8,11
Choulex,8019.0,Unbestimmt,2,11
Choulex,8019.0,Weitere,1,11
Montagny-près-Yverdon,8014.0,Heizöl,8,21
Montagny-près-Yverdon,8014.0,Gas,5,21
Montagny-près-Yverdon,8014.0,Unbestimmt,5,21
Montagny-près-Yverdon,8014.0,Weitere,1,21
Montagny-près-Yverdon,8014.0,Keine,1,21
Montagny-près-Yverdon,8014.0,Elektrizität,1,21
Ursenbach,8020.0,Unbestimmt,8,16
Ursenbach,8020.0,Heizöl,4,16
Ursenbach,8020.0,Weitere,2,16
Ursenbach,8020.0,Keine,2,16
Diessbach bei Büren,8018.0,Unbestimmt,8,13
Diessbach bei Büren,8018.0,Heizöl,3,13
Diessbach bei Büren,8018.0,Weitere,2,13
Romont (BE),8018.0,Unbestimmt,8,15
Romont (BE),8018.0,Heizöl,7,15
Ursenbach,8021.0,Unbestimmt,8,8
Ursenbach,8023.0,Unbestimmt,8,12
Ursenbach,8023.0,Weitere,3,12
Ursenbach,8023.0,Keine,1,12
Honau,8012.0,Unbestimmt,8,11
Honau,8012.0,Heizöl,1,11
Honau,8012.0,Keine,1,11
Honau,8012.0,Weitere,1,11
Torny,8014.0,Unbestimmt,8,17
Torny,8014.0,Heizöl,6,17
Torny,8014.0,Gas,3,17
Torny,8013.0,Unbestimmt,8,11
Torny,8013.0,Heizöl,2,11
Torny,8013.0,Elektrizität,1,11
Châtillon (JU),8019.0,Unbestimmt,8,14
Châtillon (JU),8019.0,Heizöl,6,14
Muralto,8022.0,Unbestimmt,8,8
Rances,8020.0,Unbestimmt,8,16
Rances,8020.0,Heizöl,7,16
Rances,8020.0,Weitere,1,16
Muralto,8019.0,Unbestimmt,8,11
Muralto,8019.0,Heizöl,3,11
Châtillon (JU),8012.0,Unbestimmt,8,18
Châtillon (JU),8012.0,Heizöl,6,18
Châtillon (JU),8012.0,Weitere,3,18
Châtillon (JU),8012.0,Elektrizität,1,18
Muralto,8018.0,Heizöl,8,10
Muralto,8018.0,Unbestimmt,2,10
Lully (VD),8016.0,Unbestimmt,8,16
Lully (VD),8016.0,Weitere,3,16
Lully (VD),8016.0,Gas,3,16
Lully (VD),8016.0,Heizöl,2,16
Châtillon (JU),8013.0,Unbestimmt,8,18
Châtillon (JU),8013.0,Heizöl,5,18
Châtillon (JU),8013.0,Weitere,3,18
Châtillon (JU),8013.0,Elektrizität,2,18
Embd,8018.0,Unbestimmt,8,14
Embd,8018.0,Heizöl,5,14
Embd,8018.0,Weitere,1,14
Lully (VD),8021.0,Gas,8,12
Lully (VD),8021.0,Unbestimmt,3,12
Lully (VD),8021.0,Heizöl,1,12
Salgesch,8018.0,Heizöl,8,21
Salgesch,8018.0,Unbestimmt,6,21
Salgesch,8018.0,Elektrizität,5,21
Salgesch,8018.0,Weitere,2,21
Holderbank (SO),8023.0,Weitere,8,17
Holderbank (SO),8023.0,Unbestimmt,6,17
Holderbank (SO),8023.0,Elektrizität,1,17
Holderbank (SO),8023.0,Gas,1,17
Holderbank (SO),8023.0,Keine,1,17
Holderbank (SO),8018.0,Heizöl,8,16
Holderbank (SO),8018.0,Unbestimmt,5,16
Holderbank (SO),8018.0,Weitere,3,16
Hohentannen,8020.0,Unbestimmt,8,16
